date,curr_close,real_close,real_return,real_direction,rw_direction,sma_direction,bh_direction,pred_close,pred_return,pred_direction,prob_up
2026-02-10,25867.30078125,25935.150390625,0.002622987606970613,1,1,-1,1,25826.5,-0.0015773111232222027,-1,0.40720052918505323
2026-02-11,25935.150390625,25953.849609375,0.0007209990483324657,1,1,-1,1,25950.40234375,0.0005880803810766893,1,0.5350763038414725
2026-02-12,25953.849609375,25807.19921875,-0.0056504292362096155,-1,1,-1,1,25911.921875,-0.0016154726565054513,-1,0.40441000894178925
2026-02-13,25807.19921875,25471.099609375,-0.013023482576552116,-1,-1,-1,1,25833.244140625,0.0010092114860754547,1,0.559520424950369
2026-02-16,25471.099609375,25682.75,0.008309432803093396,1,-1,-1,1,25581.998046875,0.004353892811882462,1,0.7252600937993426
2026-02-17,25682.75,25725.400390625,0.0016606629206373927,1,1,-1,1,25749.00390625,0.002579704519570529,1,0.6375698470719577
2026-02-18,25725.400390625,25819.349609375,0.0036520021971839754,1,1,-1,1,25802.74609375,0.0030065888946547463,1,0.6702083688354679
2026-02-19,25819.349609375,25454.349609375,-0.014136684522350191,-1,1,-1,1,25881.28125,0.00239865223415669,1,0.638377184046515
2026-02-20,25454.349609375,25571.25,0.004592550680687785,1,-1,-1,1,25585.484375,0.0051517625725036095,1,0.756346887101287
2026-02-23,25571.25,25713.0,0.005543334799824021,1,1,-1,1,25702.015625,0.0051137752358605855,1,0.7614211082077901
2026-02-24,25713.0,25424.650390625,-0.011214156627970288,-1,1,-1,1,25761.396484375,0.0018821796124528448,1,0.605041403196389
2026-02-25,25424.650390625,25482.5,0.002275335490801135,1,-1,-1,1,25464.03515625,0.0015490779625242205,1,0.5838232410438848
2026-02-26,25482.5,25496.55078125,0.0005513894339252429,1,1,-1,1,25532.587890625,0.001965579932306485,1,0.6058755238941705
2026-02-27,25496.55078125,25178.650390625,-0.012468368500212268,-1,1,-1,1,25482.818359375,-0.0005385992008416579,-1,0.47040783332897146
2026-03-02,25178.650390625,24865.69921875,-0.012429227421638295,-1,-1,-1,1,25187.384765625,0.0003468960752261825,1,0.5186188609637772
2026-03-04,24865.69921875,24480.5,-0.015491187895474108,-1,-1,-1,1,24677.669921875,-0.007561794069044974,-1,0.11700236573503642
2026-03-05,24480.5,24765.900390625,0.01165827457057658,1,-1,-1,1,24428.66796875,-0.0021172782929270236,-1,0.37147604887374724
2026-03-06,24765.900390625,24450.44921875,-0.01273731893044407,-1,1,-1,1,24613.236328125,-0.0061642847662340666,-1,0.19423112381935903
2026-03-09,24450.44921875,24028.05078125,-0.017275692308183883,-1,-1,-1,1,24421.443359375,-0.0011863119207133688,-1,0.4341970205728962
2026-03-10,24028.05078125,24261.599609375,0.00971984079154881,1,-1,-1,1,24066.931640625,0.0016181445481770085,1,0.5864627069305447
2026-03-11,24261.599609375,23866.849609375,-0.016270567743087452,-1,1,-1,1,24295.119140625,0.0013815878503347988,1,0.5709376598155919
2026-03-12,23866.849609375,23639.150390625,-0.009540396930332975,-1,-1,-1,1,23746.884765625,-0.005026421405147552,-1,0.2687438212504703
2026-03-13,23639.150390625,23151.099609375,-0.020645868112229408,-1,-1,-1,1,23594.353515625,-0.0018950289777658802,-1,0.40736246418166894
2026-03-16,23151.099609375,23408.80078125,0.011131271353117254,1,-1,-1,1,23276.970703125,0.005436938023411584,1,0.7360362453370245
2026-03-17,23408.80078125,23581.150390625,0.007362598835607535,1,1,-1,1,23453.54296875,0.0019113404363643282,1,0.5874357947515167
2026-03-18,23581.150390625,23777.80078125,0.008339304375208979,1,1,-1,1,23529.859375,-0.0021750853870721857,-1,0.403113795996174
2026-03-19,23777.80078125,23002.150390625,-0.032620779262169594,-1,1,-1,1,23725.951171875,-0.002180588938901618,-1,0.4048941992051454
2026-03-20,23002.150390625,23114.5,0.004884308965338754,1,-1,-1,1,23004.6328125,0.00010792129574162605,1,0.5041817466005165
2026-03-23,23114.5,22512.650390625,-0.026037751600726817,-1,1,-1,1,23354.626953125,0.010388585222479397,1,0.8332209638915352
2026-03-24,22512.650390625,22912.400390625,0.01775668315652736,1,-1,-1,1,22595.5390625,0.0036818708786735097,1,0.6333291666477707
2026-03-25,22912.400390625,23306.44921875,0.01719805962740734,1,1,-1,1,22811.6171875,-0.004398631370209346,-1,0.3533124872362291
2026-03-27,23306.44921875,22819.599609375,-0.020889051129389984,-1,1,-1,1,23321.794921875,0.0006584316204054974,1,0.5214096156867501
2026-03-30,22819.599609375,22331.400390625,-0.02139385559374287,-1,-1,-1,1,22882.9375,0.002775591671598779,1,0.5871984690644729
2026-04-01,22331.400390625,22679.400390625,0.015583438293735253,1,-1,-1,1,22547.28515625,0.009667318746191624,1,0.7687523730081132
2026-04-02,22679.400390625,22713.099609375,0.001485895489720719,1,1,-1,1,22933.734375,0.011214316956992135,1,0.792205328971136
2026-04-06,22713.099609375,22968.25,0.01123362266767345,1,1,-1,1,22681.40625,-0.0013953779942002425,-1,0.4580789828185867
2026-04-07,22968.25,23123.650390625,0.006765878576948614,1,1,-1,1,23051.474609375,0.0036234632318526664,1,0.6075514433442578
2026-04-08,23123.650390625,23997.349609375,0.037783792956159856,1,1,-1,1,23112.0546875,-0.000501465077058129,-1,0.4849034916794342
2026-04-09,23997.349609375,23775.099609375,-0.009261439434677153,-1,1,-1,1,23848.50390625,-0.006202589267060172,-1,0.3393374692092729
2026-04-10,23775.099609375,24050.599609375,0.011587753764504306,1,-1,-1,1,23714.626953125,-0.0025435290385136563,-1,0.43198958011726124
2026-04-13,24050.599609375,23842.650390625,-0.008646321593950644,-1,1,-1,1,23794.5703125,-0.010645443399889248,-1,0.23921290851881086
2026-04-15,23842.650390625,24231.30078125,0.016300637062472655,1,-1,-1,1,23705.28125,-0.005761487853674772,-1,0.3481733217925273
2026-04-16,24231.30078125,24196.75,-0.0014258739785333826,-1,1,-1,1,24006.076171875,-0.009294779979342964,-1,0.2620068307232152
2026-04-17,24196.75,24353.55078125,0.006480241406387221,1,-1,-1,1,24003.6796875,-0.007979183671360824,-1,0.290266768815795
2026-04-20,24353.55078125,24364.849609375,0.00046394992773288163,1,1,-1,1,24338.41796875,-0.0006213801279298819,-1,0.48258668082296263
2026-04-21,24364.849609375,24576.599609375,0.008690798564113597,1,1,-1,1,24161.27734375,-0.008355162001355852,-1,0.2807944477566924
2026-04-22,24576.599609375,24378.099609375,-0.008076788618238306,-1,1,-1,1,24644.099609375,0.002746515021315293,1,0.5861297721380776
2026-04-23,24378.099609375,24173.05078125,-0.008411190019346098,-1,-1,-1,1,24179.783203125,-0.008135023214596028,-1,0.2657031364744547
2026-04-24,24173.05078125,23897.94921875,-0.011380506539678661,-1,-1,-1,1,24046.76171875,-0.005224374186064963,-1,0.32931565193881884
2026-04-27,23897.94921875,24092.69921875,0.008149234824183234,1,-1,-1,1,23928.689453125,0.0012863126494084957,1,0.543703196867493
2026-04-28,24092.69921875,23995.69921875,-0.00402611592496495,-1,1,-1,1,23960.25390625,-0.005497321462301128,-1,0.31686101239561487
